ID,symptom_name,Label
symptom_id_2207,浮肿,symptom
symptom_id_2208,浮肿貌,symptom
symptom_id_2209,消化,symptom
symptom_id_2210,消化不好,symptom
symptom_id_2211,消化不良,symptom
symptom_id_2212,消化性溃疡,symptom
symptom_id_2213,消化道癌症,symptom
symptom_id_2214,消渴,symptom
symptom_id_2215,消瘦,symptom
symptom_id_2216,涎唾,symptom
symptom_id_2217,涎唾自漏,symptom
symptom_id_2218,涎多,symptom
symptom_id_2219,涎沫,symptom
symptom_id_2220,润肺化痰,symptom
symptom_id_2221,淋巴结,symptom
symptom_id_2222,淋巴结核,symptom
symptom_id_2223,淋巴结肿大,symptom
symptom_id_2224,淋巴肿大,symptom
symptom_id_2225,淋沥涩痛,symptom
symptom_id_2226,淋浊,symptom
symptom_id_2227,淋浊带下,symptom
symptom_id_2228,淋漓不尽,symptom
symptom_id_2229,淋病,symptom
symptom_id_2230,淋证,symptom
symptom_id_2231,淋证涩痛,symptom
symptom_id_2232,清涎,symptom
symptom_id_2233,清醒不语,symptom
symptom_id_2234,温毒发斑,symptom
symptom_id_2235,温热,symptom
symptom_id_2236,温热头痛,symptom
symptom_id_2237,温热斑疹,symptom
symptom_id_2238,温疟,symptom
symptom_id_2239,温病,symptom
symptom_id_2240,温病发热,symptom
symptom_id_2241,温病热盛,symptom
symptom_id_2242,温病高热,symptom
symptom_id_2243,温邪伤营发热,symptom
symptom_id_2244,温邪伤阴,symptom
symptom_id_2245,渴,symptom
symptom_id_2246,渴不欲饮,symptom
symptom_id_2247,渴水,symptom
symptom_id_2248,湿啰音,symptom
symptom_id_2249,湿毒疮,symptom
symptom_id_2250,湿浊中阻,symptom
symptom_id_2251,湿浊内阻,symptom
symptom_id_2252,湿温,symptom
symptom_id_2253,湿温暑湿,symptom
symptom_id_2254,湿滞伤中,symptom
symptom_id_2255,湿热,symptom
symptom_id_2256,湿热带下,symptom
symptom_id_2257,湿热水泻,symptom
symptom_id_2258,湿热泻痢,symptom
symptom_id_2259,湿热淋浊,symptom
symptom_id_2260,湿热淋证,symptom
symptom_id_2261,湿热疮毒,symptom
symptom_id_2262,湿热痞满,symptom
symptom_id_2263,湿热痢疾,symptom
symptom_id_2264,湿热痹痛,symptom
symptom_id_2265,湿热癃闭,symptom
symptom_id_2266,湿热脚气,symptom
symptom_id_2267,湿热黄疸,symptom
symptom_id_2268,湿疮,symptom
symptom_id_2269,湿疮脓水浸淫,symptom
symptom_id_2270,湿疹,symptom
symptom_id_2271,湿疹疮毒,symptom
symptom_id_2272,湿疹瘙痒,symptom
symptom_id_2273,湿痰咳嗽,symptom
symptom_id_2274,湿痰寒痰,symptom
symptom_id_2275,湿痹,symptom
symptom_id_2276,湿痹拘挛,symptom
symptom_id_2277,湿腰腿痛,symptom
symptom_id_2278,湿阻中焦,symptom
symptom_id_2279,湿阻气滞,symptom
symptom_id_2280,溃疡,symptom
symptom_id_2281,溃疡不敛,symptom
symptom_id_2282,溃疡性结肠炎,symptom
symptom_id_2283,溏结不调,symptom
symptom_id_2284,溢乳,symptom
symptom_id_2285,溺水受凉,symptom
symptom_id_2286,滑,symptom
symptom_id_2287,滑泄,symptom
symptom_id_2288,滑精,symptom
symptom_id_2289,满脸皱纹,symptom
symptom_id_2290,满腹拒压,symptom
symptom_id_2291,滤泡增生,symptom
symptom_id_2292,滴虫性阴道炎,symptom
symptom_id_2293,漏下,symptom
symptom_id_2294,漏尿,symptom
symptom_id_2295,漏汗,symptom
symptom_id_2296,漏血,symptom
symptom_id_2297,潮热,symptom
symptom_id_2298,潮热怕冷,symptom
symptom_id_2299,潮热盗汗,symptom
symptom_id_2300,火伤,symptom
symptom_id_2301,火毒疮疡,symptom
symptom_id_2302,火眼,symptom
symptom_id_2303,灼热感,symptom
symptom_id_2304,烂喉,symptom
symptom_id_2305,烂弦风眼,symptom
symptom_id_2306,烂眼,symptom
symptom_id_2307,烈性烈性,symptom
symptom_id_2308,烦恼,symptom
symptom_id_2309,烦渴,symptom
symptom_id_2310,烦热,symptom
symptom_id_2311,烦热口干,symptom
symptom_id_2312,烦热口渴,symptom
symptom_id_2313,烦热惊悸,symptom
symptom_id_2314,烦热消渴,symptom
symptom_id_2315,烦燥不安,symptom
symptom_id_2316,烦躁,symptom
symptom_id_2317,烦躁不安,symptom
symptom_id_2318,烦躁乳房疼痛,symptom
symptom_id_2319,烦躁易怒,symptom
symptom_id_2320,烦躁泄痢,symptom
symptom_id_2321,烦躁胸闷,symptom
symptom_id_2322,烧心,symptom
symptom_id_2323,烧烫伤,symptom
symptom_id_2324,烫伤,symptom
symptom_id_2325,热入营血,symptom
symptom_id_2326,热入营阴虚内热,symptom
symptom_id_2327,热咳,symptom
symptom_id_2328,热嗽,symptom
symptom_id_2329,热毒疮疖,symptom
symptom_id_2330,热毒疮疡,symptom
symptom_id_2331,热毒痰火郁结,symptom
symptom_id_2332,热毒目翳,symptom
symptom_id_2333,热毒血痢,symptom
symptom_id_2334,热淋,symptom
symptom_id_2335,热淋涩痛,symptom
symptom_id_2336,热烦,symptom
symptom_id_2337,热疫,symptom
symptom_id_2338,热疮,symptom
symptom_id_2339,热病,symptom
symptom_id_2340,热病伤阴,symptom
symptom_id_2341,热病容,symptom
symptom_id_2342,热病心烦,symptom
symptom_id_2343,热病津伤,symptom
symptom_id_2344,热病烦渴,symptom
symptom_id_2345,热病痉厥,symptom
symptom_id_2346,热病神昏,symptom
symptom_id_2347,热病虚烦不眠,symptom
symptom_id_2348,热痛,symptom
symptom_id_2349,热痢,symptom
symptom_id_2350,热痹疼痛,symptom
symptom_id_2351,热结便秘,symptom
symptom_id_2352,热肉,symptom
symptom_id_2353,热肿,symptom
symptom_id_2354,热退,symptom
symptom_id_2355,热饮,symptom
symptom_id_2356,焦虑,symptom
symptom_id_2357,焦躁,symptom
symptom_id_2358,煅牡蛎,symptom
symptom_id_2359,煨木香实肠止泻,symptom
symptom_id_2360,燥屎,symptom
symptom_id_2361,燥热,symptom
symptom_id_2362,燥热咳嗽,symptom
symptom_id_2363,燥粪,symptom
symptom_id_2364,燥结便秘,symptom
symptom_id_2365,爪甲淡白,symptom
symptom_id_2366,爪甲青紫,symptom
symptom_id_2367,牙关不利,symptom
symptom_id_2368,牙关强引,symptom
symptom_id_2369,牙关紧闭,symptom
symptom_id_2370,牙出血,symptom
symptom_id_2371,牙宣,symptom
symptom_id_2372,牙疳,symptom
symptom_id_2373,牙痛,symptom
symptom_id_2374,牙肿胀,symptom
symptom_id_2375,牙齿干燥,symptom
symptom_id_2376,牙齿松动,symptom
symptom_id_2377,牙齿浮动,symptom
symptom_id_2378,牙龈出血,symptom
symptom_id_2379,牙龈增殖,symptom
symptom_id_2380,牙龈溃烂,symptom
symptom_id_2381,牙龈红肿,symptom
symptom_id_2382,牙龈肿,symptom
symptom_id_2383,牙龈肿痛,symptom
symptom_id_2384,牙龈萎缩,symptom
symptom_id_2385,牛皮癣,symptom
symptom_id_2386,特殊麻木表现,symptom
symptom_id_2387,犬咬伤,symptom
symptom_id_2388,狂乱谵妄,symptom
symptom_id_2389,狂像略平,symptom
symptom_id_2390,狂犬伤,symptom
symptom_id_2391,狂躁,symptom
symptom_id_2392,狂躁不安,symptom
symptom_id_2393,狂躁谵妄,symptom
symptom_id_2394,狭长结石,symptom
symptom_id_2395,猝倒,symptom
symptom_id_2396,猝然昏倒,symptom
symptom_id_2397,球结膜充血,symptom
symptom_id_2398,生殖器疼痛,symptom
symptom_id_2399,生殖系统疼痛,symptom
symptom_id_2400,生疖肿,symptom
symptom_id_2401,甲状腺肿大,symptom
symptom_id_2402,电击伤,symptom
symptom_id_2403,电击昏跌,symptom
symptom_id_2404,畏光,symptom
symptom_id_2405,畏光流泪,symptom
symptom_id_2406,畏寒,symptom
symptom_id_2407,畏寒发热,symptom
symptom_id_2408,畏寒怕冷,symptom
symptom_id_2409,畏寒肢冷,symptom
symptom_id_2410,畏风,symptom
symptom_id_2411,畏风寒,symptom
symptom_id_2412,略布津液,symptom
symptom_id_2413,疔毒,symptom
symptom_id_2414,疔疮,symptom
symptom_id_2415,疔疮痈肿,symptom
symptom_id_2416,疔疮肿毒,symptom
symptom_id_2417,疔疮肿痛,symptom
symptom_id_2418,疔肿,symptom
symptom_id_2419,疖痈,symptom
symptom_id_2420,疖肿,symptom
symptom_id_2421,疚涎壅甚,symptom
symptom_id_2422,疝气,symptom
symptom_id_2423,疝气疼痛,symptom
symptom_id_2424,疝气痛,symptom
symptom_id_2425,疝痛,symptom
symptom_id_2426,疟疾,symptom
symptom_id_2427,疟疾寒热,symptom
symptom_id_2428,疠风,symptom
symptom_id_2429,疠风瘙痒,symptom
symptom_id_2430,疥疮,symptom
symptom_id_2431,疥癞,symptom
symptom_id_2432,疥癣,symptom
symptom_id_2433,疥癣疮癞,symptom
symptom_id_2434,疥癣瘙痒,symptom
symptom_id_2435,疥癣秃疮,symptom
symptom_id_2436,疥癣麻风,symptom
symptom_id_2437,疮口不敛,symptom
symptom_id_2438,疮毒,symptom
symptom_id_2439,疮疖,symptom
symptom_id_2440,疮疖痈肿,symptom
symptom_id_2441,疮疡,symptom
symptom_id_2442,疮疡不敛,symptom
symptom_id_2443,疮疡久溃不敛,symptom
symptom_id_2444,疮疡肿毒,symptom
symptom_id_2445,疮疡肿痛,symptom
symptom_id_2446,疮疥,symptom
symptom_id_2447,疮疥肿毒,symptom
symptom_id_2448,疮痈肿毒,symptom
symptom_id_2449,疮痹,symptom
symptom_id_2450,疮癣,symptom
symptom_id_2451,疮癣肿毒,symptom
symptom_id_2452,疮肿,symptom
symptom_id_2453,疱疹,symptom
symptom_id_2454,疲乏,symptom
symptom_id_2455,疲乏倦怠,symptom
symptom_id_2456,疲乏无力,symptom
symptom_id_2457,疲倦,symptom
symptom_id_2458,疲劳,symptom
symptom_id_2459,疲惫,symptom
symptom_id_2460,疳泻,symptom
symptom_id_2461,疳热,symptom
symptom_id_2462,疳热虫积,symptom
symptom_id_2463,疳疾,symptom
symptom_id_2464,疳积,symptom
symptom_id_2465,疳积发热,symptom
symptom_id_2466,疹出不透,symptom
symptom_id_2467,疹色转红,symptom
symptom_id_2468,疼痛,symptom
symptom_id_2469,疼痛减轻,symptom
symptom_id_2470,疼痛未减,symptom
symptom_id_2471,疾微不调,symptom
symptom_id_2472,痃癖癥瘕,symptom
symptom_id_2473,痄腮,symptom
symptom_id_2474,痄腮丹毒,symptom
symptom_id_2475,病后虚弱,symptom
symptom_id_2476,病后虚羸,symptom
symptom_id_2477,病态窦房结综合征,symptom
symptom_id_2478,病毒性肝炎,symptom
symptom_id_2479,病毒性肺炎,symptom
symptom_id_2480,症,symptom
symptom_id_2481,症瘕积聚,symptom
symptom_id_2482,痈毒,symptom
symptom_id_2483,痈毒焮肿,symptom
symptom_id_2484,痈疖疮疡,symptom
symptom_id_2485,痈疡,symptom
symptom_id_2486,痈疡肿毒,symptom
symptom_id_2487,痈疮肿毒,symptom
symptom_id_2488,痈疽,symptom
symptom_id_2489,痈疽发背,symptom
symptom_id_2490,痈疽疔毒,symptom
symptom_id_2491,痈疽疔疮,symptom
symptom_id_2492,痈疽疔肿,symptom
symptom_id_2493,痈疽疮毒,symptom
symptom_id_2494,痈疽疮疡,symptom
symptom_id_2495,痈疽疮疥,symptom
symptom_id_2496,痈疽疮肿,symptom
symptom_id_2497,痈疽肿毒,symptom
symptom_id_2498,痈疽肿痛,symptom
symptom_id_2499,痈疽难溃,symptom
symptom_id_2500,痈肿,symptom
symptom_id_2501,痈肿溃疡,symptom
symptom_id_2502,痈肿疔疮,symptom
symptom_id_2503,痈肿疖毒,symptom
symptom_id_2504,痈肿疥癣,symptom
symptom_id_2505,痈肿疮毒,symptom
symptom_id_2506,痈肿疮疡,symptom
symptom_id_2507,痈肿痰核,symptom
symptom_id_2508,痈肿瘰疬,symptom
symptom_id_2509,痉厥,symptom
symptom_id_2510,痉挛,symptom
symptom_id_2511,痉挛抽搐,symptom
symptom_id_2512,痒无定点,symptom
symptom_id_2513,痔漏,symptom
symptom_id_2514,痔漏下血,symptom
symptom_id_2515,痔疮,symptom
symptom_id_2516,痔疮出血,symptom
symptom_id_2517,痔疮红肿,symptom
symptom_id_2518,痔疮肿痛,symptom
symptom_id_2519,痔疮脱肛,symptom
symptom_id_2520,痔疾,symptom
symptom_id_2521,痔瘘,symptom
symptom_id_2522,痔瘘肿痛,symptom
symptom_id_2523,痔瘘脱肛,symptom
symptom_id_2524,痔血,symptom
symptom_id_2525,痘诊透发不畅,symptom
symptom_id_2526,痛经,symptom
symptom_id_2527,痛经经闭,symptom
symptom_id_2528,痛风,symptom
symptom_id_2529,痞满,symptom
symptom_id_2530,痞满不舒,symptom
symptom_id_2531,痞满呕吐,symptom
symptom_id_2532,痞满积滞,symptom
symptom_id_2533,痞满胀痛,symptom
symptom_id_2534,痞闷,symptom
symptom_id_2535,痢下,symptom
symptom_id_2536,痢下不止,symptom
symptom_id_2537,痢下赤白,symptom
symptom_id_2538,痢疾,symptom
symptom_id_2539,痢腻,symptom
symptom_id_2540,痤疮,symptom
symptom_id_2541,痧点连片,symptom
symptom_id_2542,痧疹,symptom
symptom_id_2543,痨嗽,symptom
symptom_id_2544,痫病,symptom
symptom_id_2545,痰中带血,symptom
symptom_id_2546,痰中血丝,symptom
symptom_id_2547,痰凝,symptom
symptom_id_2548,痰凝带血,symptom
symptom_id_2549,痰出成块,symptom
symptom_id_2550,痰厥,symptom
symptom_id_2551,痰厥头痛,symptom
symptom_id_2552,痰咳,symptom
symptom_id_2553,痰咳喘满,symptom
symptom_id_2554,痰喘,symptom
symptom_id_2555,痰喘肿满,symptom
symptom_id_2556,痰嗽,symptom
symptom_id_2557,痰壅,symptom
symptom_id_2558,痰壅气厥,symptom
symptom_id_2559,痰壅气逆,symptom
symptom_id_2560,痰多,symptom
symptom_id_2561,痰多喘,symptom
symptom_id_2562,痰多气逆,symptom
symptom_id_2563,痰少,symptom
symptom_id_2564,痰带血,symptom
symptom_id_2565,痰气上塞,symptom
symptom_id_2566,痰气塑逆,symptom
symptom_id_2567,痰涎,symptom
symptom_id_2568,痰涎凝聚,symptom
symptom_id_2569,痰涎壅盛,symptom
symptom_id_2570,痰涎壅肺,symptom
symptom_id_2571,痰涎宿食,symptom
symptom_id_2572,痰涎沫状,symptom
symptom_id_2573,痰清,symptom
symptom_id_2574,痰湿流注,symptom
symptom_id_2575,痰滞气阻,symptom
symptom_id_2576,痰滞经络,symptom
symptom_id_2577,痰火咳嗽,symptom
symptom_id_2578,痰热咳嗽,symptom
symptom_id_2579,痰热喘咳,symptom
symptom_id_2580,痰热喘嗽,symptom
symptom_id_2581,痰热喘满,symptom
symptom_id_2582,痰热惊痫,symptom
symptom_id_2583,痰爽利,symptom
symptom_id_2584,痰癖,symptom
symptom_id_2585,痰稠,symptom
symptom_id_2586,痰稠厚腻,symptom
symptom_id_2587,痰稠难出,symptom
symptom_id_2588,痰稠黏黄白,symptom
symptom_id_2589,痰粘,symptom
symptom_id_2590,痰粘稠,symptom
symptom_id_2591,痰血,symptom
symptom_id_2592,痰血绵绵,symptom
symptom_id_2593,痰阻塞,symptom
symptom_id_2594,痰饮,symptom
symptom_id_2595,痰饮内停,symptom
symptom_id_2596,痰饮呕吐,symptom
symptom_id_2597,痰饮咽气,symptom
symptom_id_2598,痰饮喘咳,symptom
symptom_id_2599,痰饮喘嗽,symptom
symptom_id_2600,痰饮喘逆,symptom
symptom_id_2601,痰饮水肿,symptom
symptom_id_2602,痰饮眩悸,symptom
symptom_id_2603,痰饮眩晕,symptom
symptom_id_2604,痰饮积聚,symptom
symptom_id_2605,痰饮蓄结,symptom
symptom_id_2606,痰鸣,symptom
symptom_id_2607,痰鸣音,symptom
symptom_id_2608,痰黄,symptom
symptom_id_2609,痰黏,symptom
symptom_id_2610,痱子,symptom
symptom_id_2611,痱子刺痒,symptom
symptom_id_2612,痹症,symptom
symptom_id_2613,痹痛拘挛,symptom
symptom_id_2614,痹痛麻木,symptom
symptom_id_2615,痿痹,symptom
symptom_id_2616,瘀停经闭,symptom
symptom_id_2617,瘀斑,symptom
symptom_id_2618,瘀斑遍布,symptom
symptom_id_2619,瘀滞,symptom
symptom_id_2620,瘀滞肿痛,symptom
symptom_id_2621,瘀结,symptom
symptom_id_2622,瘀胆型肝炎,symptom
symptom_id_2623,瘀血,symptom
symptom_id_2624,瘀血经闭,symptom
symptom_id_2625,瘀血腹痛,symptom
symptom_id_2626,瘀血阻滞,symptom
symptom_id_2627,瘀阻块痛,symptom
symptom_id_2628,瘀阻经闭,symptom
symptom_id_2629,瘕痞块,symptom
symptom_id_2630,瘕腹痛,symptom
symptom_id_2631,瘙痒,symptom
symptom_id_2632,瘟疫发热,symptom
symptom_id_2633,瘫痪,symptom
symptom_id_2634,瘰疠,symptom
symptom_id_2635,瘰疬,symptom
symptom_id_2636,瘰疬恶疮,symptom
symptom_id_2637,瘰疬疮毒,symptom
symptom_id_2638,瘰疬痰核,symptom
symptom_id_2639,瘰疬瘿瘤,symptom
symptom_id_2640,瘿瘤,symptom
symptom_id_2641,癃闭,symptom
symptom_id_2642,癌肿,symptom
symptom_id_2643,癍疹不透,symptom
symptom_id_2644,癔症,symptom
symptom_id_2645,癣疥疮肿,symptom
symptom_id_2646,癣疮,symptom
symptom_id_2647,癣疾,symptom
symptom_id_2648,癥瘕,symptom
symptom_id_2649,癥瘕崩漏,symptom
symptom_id_2650,癥瘕痞块,symptom
symptom_id_2651,癥瘕积聚,symptom
symptom_id_2652,癥瘕腹痛,symptom
symptom_id_2653,癥癖,symptom
symptom_id_2654,癥积,symptom
symptom_id_2655,癫狂,symptom
symptom_id_2656,癫狂惊痫,symptom
symptom_id_2657,癫痫,symptom
symptom_id_2658,癫痫发狂,symptom
symptom_id_2659,癫痫抽搐,symptom
symptom_id_2660,癫痫未发,symptom
symptom_id_2661,癫痫痰厥,symptom
symptom_id_2662,白㾦,symptom
symptom_id_2663,白㾦布胸颈,symptom
symptom_id_2664,白㾦渐回,symptom
symptom_id_2665,白内障,symptom
symptom_id_2666,白发,symptom
symptom_id_2667,白喉,symptom
symptom_id_2668,白带,symptom
symptom_id_2669,白带不黄,symptom
symptom_id_2670,白带减少,symptom
symptom_id_2671,白带增多,symptom
symptom_id_2672,白带多,symptom
symptom_id_2673,白带多黄,symptom
symptom_id_2674,白带夹血,symptom
symptom_id_2675,白带少,symptom
symptom_id_2676,白带已止,symptom
symptom_id_2677,白带异味,symptom
symptom_id_2678,白带淋漓,symptom
symptom_id_2679,白带淋漓不尽,symptom
symptom_id_2680,白带清稀,symptom
symptom_id_2681,白带清稀多,symptom
symptom_id_2682,白带腥臭,symptom
symptom_id_2683,白带色白,symptom
symptom_id_2684,白带色黄,symptom
symptom_id_2685,白带血丝,symptom
symptom_id_2686,白带褐色,symptom
symptom_id_2687,白带过多,symptom
symptom_id_2688,白带量多,symptom
symptom_id_2689,白带量少,symptom
symptom_id_2690,白带黄,symptom
symptom_id_2691,白浊,symptom
symptom_id_2692,白浊带下,symptom
symptom_id_2693,白痢,symptom
symptom_id_2694,白痰,symptom
symptom_id_2695,白癜风,symptom
symptom_id_2696,白睛赤,symptom
symptom_id_2697,白秃,symptom
symptom_id_2698,白细胞减少症,symptom
symptom_id_2699,白腐满布,symptom
symptom_id_2700,白色不粘,symptom
symptom_id_2701,白色稠,symptom
symptom_id_2702,白血病,symptom
symptom_id_2703,百日咳,symptom
symptom_id_2704,皮下出血,symptom
symptom_id_2705,皮下紫癜,symptom
symptom_id_2706,皮下组织出血,symptom
symptom_id_2707,皮下结核,symptom
symptom_id_2708,皮下脂肪薄,symptom
symptom_id_2709,皮炎,symptom
symptom_id_2710,皮疏渗血,symptom
symptom_id_2711,皮疹,symptom
symptom_id_2712,皮肤不仁,symptom
symptom_id_2713,皮肤不润,symptom
symptom_id_2714,皮肤丘疹,symptom
symptom_id_2715,皮肤出血点,symptom
symptom_id_2716,皮肤发热,symptom
symptom_id_2717,皮肤坏死,symptom
symptom_id_2718,皮肤如鸡皮样粗糙,symptom
symptom_id_2719,皮肤干,symptom
symptom_id_2720,皮肤干燥,symptom
symptom_id_2721,皮肤干燥粗糙,symptom
symptom_id_2722,皮肤干黄,symptom
symptom_id_2723,皮肤微热,symptom
symptom_id_2724,皮肤水疱,symptom
symptom_id_2725,皮肤湿润,symptom
symptom_id_2726,皮肤湿烂,symptom
symptom_id_2727,皮肤湿疮,symptom
symptom_id_2728,皮肤湿疹,symptom
symptom_id_2729,皮肤溃烂,symptom
symptom_id_2730,皮肤溃疡,symptom
symptom_id_2731,皮肤灰黑,symptom
symptom_id_2732,皮肤灼热,symptom
symptom_id_2733,皮肤热,symptom
symptom_id_2734,皮肤甲错,symptom
symptom_id_2735,皮肤疼痛,symptom
symptom_id_2736,皮肤痒,symptom
symptom_id_2737,皮肤瘀点,symptom
symptom_id_2738,皮肤瘀血,symptom
symptom_id_2739,皮肤瘙痒,symptom
symptom_id_2740,皮肤白,symptom
symptom_id_2741,皮肤白色,symptom
symptom_id_2742,皮肤皱纹,symptom
symptom_id_2743,皮肤皲裂,symptom
symptom_id_2744,皮肤粗糙,symptom
symptom_id_2745,皮肤糜烂,symptom
symptom_id_2746,皮肤紫斑,symptom
symptom_id_2747,皮肤紫暗,symptom
symptom_id_2748,皮肤紫癜,symptom
symptom_id_2749,皮肤紫红,symptom
symptom_id_2750,皮肤红,symptom
symptom_id_2751,皮肤红疹广布,symptom
symptom_id_2752,皮肤红肿,symptom
symptom_id_2753,皮肤结痂,symptom
symptom_id_2754,皮肤结节,symptom
symptom_id_2755,皮肤脓疱,symptom
symptom_id_2756,皮肤脱屑,symptom
symptom_id_2757,皮肤色暗,symptom
symptom_id_2758,皮肤苍白,symptom
symptom_id_2759,皮肤蜕皮,symptom
symptom_id_2760,皮肤过敏,symptom
symptom_id_2761,皮肤顽癣,symptom
symptom_id_2762,皮肤麻木,symptom
symptom_id_2763,皮肤黄,symptom
symptom_id_2764,皮色光亮,symptom
symptom_id_2765,皮色如常,symptom
symptom_id_2766,皮色改变,symptom
symptom_id_2767,皮色暗红,symptom
symptom_id_2768,皮色淡红,symptom
symptom_id_2769,皱纹发痒,symptom
symptom_id_2770,盆腔炎,symptom
symptom_id_2771,盐黄柏滋阴降火,symptom
symptom_id_2772,盗汗,symptom
symptom_id_2773,盗汗遗精,symptom
symptom_id_2774,目光呆滞,symptom
symptom_id_2775,目内眦赤,symptom
symptom_id_2776,目干,symptom
symptom_id_2777,目昏,symptom
symptom_id_2778,目昏不明,symptom
symptom_id_2779,目暗不明,symptom
symptom_id_2780,目暗昏花,symptom
symptom_id_2781,目涩,symptom
symptom_id_2782,目珠夜痛,symptom
symptom_id_2783,目生云翳,symptom
symptom_id_2784,目生翳膜,symptom
symptom_id_2785,目生翳障,symptom
symptom_id_2786,目生障翳,symptom
symptom_id_2787,目痛,symptom
symptom_id_2788,目眩,symptom
symptom_id_2789,目眶浮如水晶,symptom
symptom_id_2790,目睛黄染,symptom
symptom_id_2791,目瞤筋挛,symptom
symptom_id_2792,目翳,symptom
symptom_id_2793,目翳内障,symptom
symptom_id_2794,目胀痛,symptom
symptom_id_2795,目色苍白,symptom
symptom_id_2796,目赤,symptom
symptom_id_2797,目赤充血,symptom
symptom_id_2798,目赤咽痛,symptom
symptom_id_2799,目赤咽肿,symptom
symptom_id_2800,目赤多泪,symptom
symptom_id_2801,目赤昏花,symptom
symptom_id_2802,目赤涩痛,symptom
symptom_id_2803,目赤疼痛,symptom
symptom_id_2804,目赤翳障,symptom
symptom_id_2805,目赤肿痛,symptom
symptom_id_2806,目陷,symptom
symptom_id_2807,目黄,symptom
symptom_id_2808,直肠癌,symptom
symptom_id_2809,眉棱骨痛,symptom
symptom_id_2810,眉锁愁容,symptom
symptom_id_2811,眙动,symptom
symptom_id_2812,眠差,symptom
symptom_id_2813,眠浅,symptom
symptom_id_2814,眦痛,symptom
symptom_id_2815,眨眼频繁,symptom
symptom_id_2816,眩悸,symptom
symptom_id_2817,眩晕,symptom
symptom_id_2818,眩晕症,symptom
symptom_id_2819,眼下肿,symptom
symptom_id_2820,眼内压升高,symptom
symptom_id_2821,眼压高症,symptom
symptom_id_2822,眼周发青,symptom
symptom_id_2823,眼困,symptom
symptom_id_2824,眼圈黑,symptom
symptom_id_2825,眼屎多,symptom
symptom_id_2826,眼屎脓,symptom
symptom_id_2827,眼干,symptom
symptom_id_2828,眼干少泪,symptom
symptom_id_2829,眼底出血,symptom
symptom_id_2830,眼模模糊,symptom
symptom_id_2831,眼流泪,symptom
symptom_id_2832,眼涩,symptom
symptom_id_2833,眼生云翳,symptom
symptom_id_2834,眼疼,symptom
symptom_id_2835,眼痛,symptom
symptom_id_2836,眼痛红肿,symptom
symptom_id_2837,眼皮手指抖,symptom
symptom_id_2838,眼皮结石,symptom
symptom_id_2839,眼皮肿,symptom
symptom_id_2840,眼皮重,symptom
symptom_id_2841,眼目昏涩,symptom
symptom_id_2842,眼目昏花,symptom
symptom_id_2843,眼眶微凹陷,symptom
symptom_id_2844,眼眶疼痛,symptom
symptom_id_2845,眼睑下垂,symptom
symptom_id_2846,眼睑下垂外翻,symptom
symptom_id_2847,眼睑水肿,symptom
symptom_id_2848,眼睑浮肿,symptom
symptom_id_2849,眼睑疼痛,symptom
symptom_id_2850,眼睑红,symptom
symptom_id_2851,眼睑红肿,symptom
symptom_id_2852,眼睑肿胀,symptom
symptom_id_2853,眼睑苍白,symptom
symptom_id_2854,眼睑隆起,symptom
symptom_id_2855,眼睑鲜红,symptom
symptom_id_2856,眼睛出血,symptom
symptom_id_2857,眼睛发红,symptom
symptom_id_2858,眼睛干涩,symptom
symptom_id_2859,眼睛涩,symptom
symptom_id_2860,眼睛深陷,symptom
symptom_id_2861,眼睛灼热,symptom
symptom_id_2862,眼睛热痛,symptom
symptom_id_2863,眼睛疼,symptom
symptom_id_2864,眼睛痒,symptom
symptom_id_2865,眼睛痛,symptom
symptom_id_2866,眼睛红,symptom
symptom_id_2867,眼睛红肿,symptom
symptom_id_2868,眼睛肿,symptom
symptom_id_2869,眼睛肿大,symptom
symptom_id_2870,眼睛肿胀,symptom
symptom_id_2871,眼睛胀,symptom
symptom_id_2872,眼睛黄,symptom
symptom_id_2873,眼神游离,symptom
symptom_id_2874,眼红,symptom
symptom_id_2875,眼红肿,symptom
symptom_id_2876,眼红血丝,symptom
symptom_id_2877,眼肿,symptom
symptom_id_2878,眼胞浮肿,symptom
symptom_id_2879,眼花,symptom
symptom_id_2880,眼裂变小,symptom
symptom_id_2881,眼角红,symptom
symptom_id_2882,眼部乏力,symptom
symptom_id_2883,眼部困倦,symptom
symptom_id_2884,眼部昏暗,symptom
symptom_id_2885,眼部涩感,symptom
symptom_id_2886,眼黄,symptom
symptom_id_2887,睡卧不宁,symptom
symptom_id_2888,睡眠,symptom
symptom_id_2889,睡眠不佳,symptom
symptom_id_2890,睡眠佳,symptom
symptom_id_2891,睡眠减少,symptom
symptom_id_2892,睡眠差,symptom
symptom_id_2893,睡眠异常,symptom
symptom_id_2894,睡眠欠佳,symptom
symptom_id_2895,睡眠正常,symptom
symptom_id_2896,睡眠浅,symptom
symptom_id_2897,睡眠稍好,symptom
symptom_id_2898,睡眠质量差,symptom
symptom_id_2899,睡眠转好,symptom
symptom_id_2900,睡眠过多,symptom
symptom_id_2901,睫状体溃烂,symptom
symptom_id_2902,睾丸下垂,symptom
symptom_id_2903,睾丸偏坠,symptom
symptom_id_2904,睾丸坠痛减轻,symptom
symptom_id_2905,睾丸疼痛,symptom
symptom_id_2906,睾丸肿大,symptom
symptom_id_2907,睾丸肿痛,symptom
symptom_id_2908,瞳孔放大,symptom
symptom_id_2909,瞳孔散大,symptom
